participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.trader_uuid,player.current_cash,player.num_shares,player.dividend_per_share,player.dividend_cash,player.cash_after_dividend,player.daybreak_snapshot_error,player.assigned_initial_cash,player.assigned_initial_shares,player.forecast_price_next_day,player.forecast_confidence_next_day,player.forecast_survey_json,player.realized_next_day_closing_price,player.forecast_bonus_earned,player.forecast_bonus_scored,player.algo_belief_present,player.algo_belief_confidence,group.id_in_subsession,group.trading_session_uuid,group.trading_api_base,group.trading_ws_base,group.trading_init_error,group.trading_day_duration_minutes,group.treatment,group.market_design,group.group_composition,group.noise_trader_draw,group.noise_trader_present,group.num_days,group.dividends_csv,group.observed_last_transaction_price,group.closing_price,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
29,gfuuq2ww,,0,222,221,post_exp,FinalForProlific,2026-04-08 17:55:22.472049,1,,,4482.0,5,,0.0,03cf0898-3735-4660-9b33-434f737e0fec,3209.0,22.0,4.0,88.0,3297.0,,2600.0,20.0,,,,,0.0,0,,,4,025fce5c-ab70-4acb-9fe2-39de4e4b9b23,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,nh,non_gamified,human_only,0.0,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",64.0,64.0,23,uik7aoor,,,,,0
30,cl09qtj4,,0,222,221,post_exp,FinalForProlific,2026-04-08 17:55:20.192672,1,,,4825.0,6,,0.0,9a6e0a93-9aee-4f8b-bf1f-d52d9992b2f9,3965.5,13.0,4.0,52.0,4017.5,,3800.0,10.0,,,,,0.0,0,,,4,025fce5c-ab70-4acb-9fe2-39de4e4b9b23,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,nh,non_gamified,human_only,0.0,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",64.0,64.0,23,uik7aoor,,,,,0
31,2i53nqi2,,0,222,221,post_exp,FinalForProlific,2026-04-08 17:55:17.975591,1,,,5674.0,7,,0.0,69ea2d1d-25ae-4bfe-bb48-33720be99bd9,3340.0,21.0,4.0,84.0,3424.0,,2600.0,20.0,,,,,0.0,0,,,4,025fce5c-ab70-4acb-9fe2-39de4e4b9b23,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,nh,non_gamified,human_only,0.0,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",64.0,64.0,23,uik7aoor,,,,,0
32,wffepf9u,,0,222,221,post_exp,FinalForProlific,2026-04-08 17:55:16.546245,1,,,5134.0,8,,0.0,e6242dc8-5271-4609-86d8-52f6d30c484f,4724.5,3.0,4.0,12.0,4736.5,,3800.0,10.0,,,,,0.0,0,,,4,025fce5c-ab70-4acb-9fe2-39de4e4b9b23,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,nh,non_gamified,human_only,0.0,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",64.0,64.0,23,uik7aoor,,,,,0
33,b2sjpg82,,0,222,221,post_exp,FinalForProlific,2026-04-07 16:13:36.112059,1,,,5772.0,1,,0.0,5ce597fa-5f3d-45d1-9de6-95be128b374b,3489.0,19.0,4.0,76.0,3565.0,,2600.0,20.0,,,,,0.0,0,,,5,03af9f8b-508e-452c-9c35-0eeba0e3b3cc,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,gm,gamified,hybrid,0.7223457932843396,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",62.0,62.0,23,uik7aoor,,,,,0
34,juhy06e8,,0,222,221,post_exp,FinalForProlific,2026-04-07 16:13:38.733949,1,,,4773.0,2,,0.0,6e0cda1c-f51b-4272-8648-67e646ea1f31,4137.0,10.0,4.0,40.0,4177.0,,3800.0,10.0,,,,,0.0,0,,,5,03af9f8b-508e-452c-9c35-0eeba0e3b3cc,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,gm,gamified,hybrid,0.7223457932843396,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",62.0,62.0,23,uik7aoor,,,,,0
35,hliggtnp,,0,222,221,post_exp,FinalForProlific,2026-04-07 16:13:40.739099,1,,,5676.0,3,,0.0,3fe9607c-4723-4d14-a5b2-7580b114fb2f,3164.0,23.0,4.0,92.0,3256.0,,2600.0,20.0,,,,,0.0,0,,,5,03af9f8b-508e-452c-9c35-0eeba0e3b3cc,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,gm,gamified,hybrid,0.7223457932843396,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",62.0,62.0,23,uik7aoor,,,,,0
36,7y6562pk,,0,222,221,post_exp,FinalForProlific,2026-04-07 16:13:42.536257,1,,,4817.0,4,,0.0,4b39ad0b-8a75-4ba9-9d24-05dd32fad900,4069.0,12.0,4.0,48.0,4117.0,,3800.0,10.0,,,,,0.0,0,,,5,03af9f8b-508e-452c-9c35-0eeba0e3b3cc,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,gm,gamified,hybrid,0.7223457932843396,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",62.0,62.0,23,uik7aoor,,,,,0
37,lk5oyxpy,,0,222,221,post_exp,FinalForProlific,2026-04-07 16:13:44.981159,1,,,4459.0,5,,0.0,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,3207.0,22.0,4.0,88.0,3295.0,,2600.0,20.0,,,,,0.0,0,,,5,03af9f8b-508e-452c-9c35-0eeba0e3b3cc,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,gm,gamified,hybrid,0.7223457932843396,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",62.0,62.0,23,uik7aoor,,,,,0
38,tgar6z2d,,0,222,221,post_exp,FinalForProlific,2026-04-07 16:13:46.682335,1,,,4759.0,6,,0.0,9697f7a1-e2e7-4427-8b7e-fb165a1ab72c,4225.0,9.0,4.0,36.0,4261.0,,3800.0,10.0,,,,,0.0,0,,,5,03af9f8b-508e-452c-9c35-0eeba0e3b3cc,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,gm,gamified,hybrid,0.7223457932843396,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",62.0,62.0,23,uik7aoor,,,,,0
39,z3reux71,,0,222,221,post_exp,FinalForProlific,2026-04-07 16:13:48.476542,1,,,5706.0,7,,0.0,e467cb8d-10d2-48db-935f-2418d69da971,3681.0,17.0,4.0,68.0,3749.0,,2600.0,20.0,,,,,0.0,0,,,5,03af9f8b-508e-452c-9c35-0eeba0e3b3cc,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,gm,gamified,hybrid,0.7223457932843396,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",62.0,62.0,23,uik7aoor,,,,,0
40,a12rmbju,,0,222,221,post_exp,FinalForProlific,2026-04-07 16:13:50.866138,1,,,5027.0,8,,0.0,53beb2da-e31f-4578-baa8-2d398cbc80d4,4428.0,8.0,4.0,32.0,4460.0,,3800.0,10.0,,,,,0.0,0,,,5,03af9f8b-508e-452c-9c35-0eeba0e3b3cc,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,gm,gamified,hybrid,0.7223457932843396,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",62.0,62.0,23,uik7aoor,,,,,0
1,u2t97gvn,,0,0,221,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,,,1,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
2,vqu8wab2,,0,0,221,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,,,1,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
3,3qt7vwfy,,0,0,221,,,,0,,,0.0,3,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,,,1,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
4,icfg5hre,,0,0,221,,,,0,,,0.0,4,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,,,1,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
5,szb1n37l,,0,0,221,,,,0,,,0.0,5,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,,,1,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
6,1df90omf,,0,0,221,,,,0,,,0.0,6,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,,,1,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
7,jmofolyw,,0,0,221,,,,0,,,0.0,7,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,,,1,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
8,axumjvcn,,0,0,221,,,,0,,,0.0,8,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,,,1,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
9,nkt9itv4,,0,0,221,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,,,2,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
10,s4u7up7g,,0,0,221,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,,,2,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
11,g9iq68vt,,0,0,221,,,,0,,,0.0,3,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,,,2,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
12,sbbam9zc,,0,0,221,,,,0,,,0.0,4,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,,,2,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
13,qg5ornrd,,0,0,221,,,,0,,,0.0,5,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,,,2,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
14,ail651qa,,0,0,221,,,,0,,,0.0,6,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,,,2,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
15,sxi4zz8p,,0,0,221,,,,0,,,0.0,7,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,,,2,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
16,xh5sr206,,0,0,221,,,,0,,,0.0,8,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,,,2,,,,,1,gh,gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
17,mbhehi9n,,0,0,221,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,,,3,,,,,1,nh,non_gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
18,znu3f0e5,,0,0,221,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,,,3,,,,,1,nh,non_gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
19,08y5j79t,,0,0,221,,,,0,,,0.0,3,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,,,3,,,,,1,nh,non_gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
20,55qdwauv,,0,0,221,,,,0,,,0.0,4,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,,,3,,,,,1,nh,non_gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
21,x9mp6fxo,,0,0,221,,,,0,,,0.0,5,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,,,3,,,,,1,nh,non_gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
22,k17e35m1,,0,0,221,,,,0,,,0.0,6,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,,,3,,,,,1,nh,non_gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
23,hsax0xh0,,0,0,221,,,,0,,,0.0,7,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,,,3,,,,,1,nh,non_gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
24,z54ljhx8,,0,0,221,,,,0,,,0.0,8,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,,,3,,,,,1,nh,non_gamified,human_only,0.0,0,15,,,,24,uik7aoor,,,,,0
25,nwrelnt3,,0,222,221,post_exp,FinalForProlific,2026-04-08 17:55:36.428208,1,,,5638.0,1,,0.0,83b1ad1a-5e72-49da-be0b-ce284a3bcbbe,2937.0,27.0,20.0,540.0,3477.0,,2600.0,20.0,55.0,3,"{""forecast_price_next_day"":55,""forecast_confidence_next_day"":3}",43.0,0.0,1,,,4,025fce5c-ab70-4acb-9fe2-39de4e4b9b23,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,nh,non_gamified,human_only,0.0,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",44.0,44.0,24,uik7aoor,,,,,0
26,jyza2hen,,0,222,221,post_exp,FinalForProlific,2026-04-08 17:55:29.199771,1,,,4939.0,2,,0.0,2c841647-122a-46d5-9633-6e214e3faf48,4358.0,8.0,20.0,160.0,4518.0,,3800.0,10.0,0.0,0,,43.0,0.0,1,,,4,025fce5c-ab70-4acb-9fe2-39de4e4b9b23,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,nh,non_gamified,human_only,0.0,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",44.0,44.0,24,uik7aoor,,,,,0
27,8hcohaqe,,0,222,221,post_exp,FinalForProlific,2026-04-08 17:55:27.181792,1,,,4900.0,3,,0.0,ebbc9545-d10c-4057-ad2d-f3dbdd5f1697,3968.0,14.0,20.0,280.0,4248.0,,2600.0,20.0,0.0,0,,43.0,0.0,1,,,4,025fce5c-ab70-4acb-9fe2-39de4e4b9b23,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,nh,non_gamified,human_only,0.0,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",44.0,44.0,24,uik7aoor,,,,,0
28,4emhkmm9,,0,222,221,post_exp,FinalForProlific,2026-04-08 17:55:24.540902,1,,,5371.0,4,,0.0,8a3eecb8-7983-45dc-b396-ce368aa3f2c5,4092.0,13.0,20.0,260.0,4352.0,,3800.0,10.0,40.0,5,"{""forecast_price_next_day"":40,""forecast_confidence_next_day"":5}",43.0,0.0,1,,,4,025fce5c-ab70-4acb-9fe2-39de4e4b9b23,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,nh,non_gamified,human_only,0.0,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",44.0,44.0,24,uik7aoor,,,,,0
29,gfuuq2ww,,0,222,221,post_exp,FinalForProlific,2026-04-08 17:55:22.472049,1,,,4482.0,5,,0.0,03cf0898-3735-4660-9b33-434f737e0fec,3297.0,22.0,20.0,440.0,3737.0,,2600.0,20.0,0.0,0,,43.0,0.0,1,,,4,025fce5c-ab70-4acb-9fe2-39de4e4b9b23,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,nh,non_gamified,human_only,0.0,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",44.0,44.0,24,uik7aoor,,,,,0
30,cl09qtj4,,0,222,221,post_exp,FinalForProlific,2026-04-08 17:55:20.192672,1,,,4825.0,6,,0.0,9a6e0a93-9aee-4f8b-bf1f-d52d9992b2f9,4017.5,13.0,20.0,260.0,4277.5,,3800.0,10.0,0.0,0,,43.0,0.0,1,,,4,025fce5c-ab70-4acb-9fe2-39de4e4b9b23,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,nh,non_gamified,human_only,0.0,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",44.0,44.0,24,uik7aoor,,,,,0
31,2i53nqi2,,0,222,221,post_exp,FinalForProlific,2026-04-08 17:55:17.975591,1,,,5674.0,7,,0.0,69ea2d1d-25ae-4bfe-bb48-33720be99bd9,3424.0,21.0,20.0,420.0,3844.0,,2600.0,20.0,0.0,0,,43.0,0.0,1,,,4,025fce5c-ab70-4acb-9fe2-39de4e4b9b23,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,nh,non_gamified,human_only,0.0,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",44.0,44.0,24,uik7aoor,,,,,0
32,wffepf9u,,0,222,221,post_exp,FinalForProlific,2026-04-08 17:55:16.546245,1,,,5134.0,8,,0.0,e6242dc8-5271-4609-86d8-52f6d30c484f,4786.5,2.0,20.0,40.0,4826.5,,3800.0,10.0,0.0,0,,43.0,0.0,1,,,4,025fce5c-ab70-4acb-9fe2-39de4e4b9b23,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,nh,non_gamified,human_only,0.0,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",44.0,44.0,24,uik7aoor,,,,,0
33,b2sjpg82,,0,222,221,post_exp,FinalForProlific,2026-04-07 16:13:36.112059,1,,,5772.0,1,,0.0,5ce597fa-5f3d-45d1-9de6-95be128b374b,3507.0,20.0,20.0,400.0,3907.0,,2600.0,20.0,0.0,0,,44.0,0.0,1,,,5,03af9f8b-508e-452c-9c35-0eeba0e3b3cc,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,gm,gamified,hybrid,0.7223457932843396,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",58.0,58.0,24,uik7aoor,,,,,0
34,juhy06e8,,0,222,221,post_exp,FinalForProlific,2026-04-07 16:13:38.733949,1,,,4773.0,2,,0.0,6e0cda1c-f51b-4272-8648-67e646ea1f31,4177.0,10.0,20.0,200.0,4377.0,,3800.0,10.0,0.0,0,,44.0,0.0,1,,,5,03af9f8b-508e-452c-9c35-0eeba0e3b3cc,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,gm,gamified,hybrid,0.7223457932843396,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",58.0,58.0,24,uik7aoor,,,,,0
35,hliggtnp,,0,222,221,post_exp,FinalForProlific,2026-04-07 16:13:40.739099,1,,,5676.0,3,,0.0,3fe9607c-4723-4d14-a5b2-7580b114fb2f,3315.0,22.0,20.0,440.0,3755.0,,2600.0,20.0,0.0,0,,44.0,0.0,1,,,5,03af9f8b-508e-452c-9c35-0eeba0e3b3cc,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,gm,gamified,hybrid,0.7223457932843396,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",58.0,58.0,24,uik7aoor,,,,,0
36,7y6562pk,,0,222,221,post_exp,FinalForProlific,2026-04-07 16:13:42.536257,1,,,4817.0,4,,0.0,4b39ad0b-8a75-4ba9-9d24-05dd32fad900,4117.0,12.0,20.0,240.0,4357.0,,3800.0,10.0,0.0,0,,44.0,0.0,1,,,5,03af9f8b-508e-452c-9c35-0eeba0e3b3cc,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,gm,gamified,hybrid,0.7223457932843396,0,15,"[8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",58.0,58.0,24,uik7aoor,,,,,0
