session_code,participant_code,market_uuid,trader_uuid,gamified,hybrid,algo_present,trading_day,payoff,initial_cash,forecast,forecast_confidence,current_cash,num_shares,algorithm_belief,trade_payoff,fin_quiz_score,self_assessment,overconfidence,cq_attempt_count,gender_female,age,finance_course,trading_experience,high_education,repetition,n_buys,n_sells,net_position,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,surge,crash,normalized_mispricing,bubble_period,bubble_start,wealth_day,gini,feedback_flag,speculator_flag,fundamental_flag,other_flag
skdclskt,w5nuyib0,07790da6-16e1-4c15-9884-8a76c7e84392,29625c5b-f726-4de1-8b9e-9c49743b4cab,1,0,0,2,4813.0,2600.0,,,2760.0,20.0,,4773.0,0.3333333333333333,3,-0.033333333333333326,1,1,18,0,0,1,1,0.0,0.0,0.0,0.0,,,,,,,,112,,,100.0,,,0,0,,0,0,5000.0,0.0030995394969890186,0.0,0.0,0.0,1.0
skdclskt,s1twfhpt,07790da6-16e1-4c15-9884-8a76c7e84392,4b51a285-57d1-4d32-aa02-d36f8179ed63,1,0,0,2,4871.0,3800.0,,,3880.0,10.0,,4661.0,0.9166666666666666,6,-0.31666666666666665,1,1,21,1,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,112,,,100.0,,,0,0,,0,0,5000.0,0.0030995394969890186,1.0,0.0,0.0,0.0
skdclskt,tqeatlds,fd183cda-64d7-4787-9044-20debaf104a5,28c69508-f4f9-4c0e-a6a0-a4d5b22b7830,0,0,0,2,5561.0,2600.0,,,2760.0,20.0,,5351.0,0.75,7,-0.050000000000000044,2,1,19,0,0,1,1,0.0,0.0,0.0,0.0,,,,,,,,112,,,,,,0,0,,0,0,5000.0,0.0,0.0,0.0,1.0,0.0
skdclskt,nu7ykbgx,fd183cda-64d7-4787-9044-20debaf104a5,240f44aa-0d38-416e-a4df-3e0d3cc49536,0,0,0,2,5985.0,3800.0,,,3880.0,10.0,,5815.0,0.9166666666666666,5,-0.41666666666666663,1,0,28,1,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,112,,,,,,0,0,,0,0,5000.0,0.0,0.0,0.0,1.0,0.0
skdclskt,su76nhj9,fd183cda-64d7-4787-9044-20debaf104a5,9386577d-20fa-4927-a27d-261b95e06a71,0,0,0,2,5506.0,2600.0,,,2760.0,20.0,,5386.0,0.6666666666666666,7,0.033333333333333326,4,0,23,1,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,112,,,,,,0,0,,0,0,5000.0,0.0,1.0,0.0,0.0,0.0
skdclskt,c2m857p1,fd183cda-64d7-4787-9044-20debaf104a5,ec5338be-31ec-409f-8fe0-d044c43f333a,0,0,0,2,5566.0,3800.0,,,3880.0,10.0,,5356.0,0.9166666666666666,5,-0.41666666666666663,1,1,21,1,1,0,1,0.0,0.0,0.0,0.0,,,,,,,,112,,,,,,0,0,,0,0,5000.0,0.0,1.0,0.0,0.0,0.0
skdclskt,r6xuxcar,fd183cda-64d7-4787-9044-20debaf104a5,af4b90ba-123e-40d8-8867-b4991469cd39,0,0,0,2,4396.0,2600.0,,,2760.0,20.0,,4226.0,0.75,7,-0.050000000000000044,9,1,21,1,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,112,,,,,,0,0,,0,0,5000.0,0.0,0.0,0.0,1.0,0.0
skdclskt,2y2lzizt,fd183cda-64d7-4787-9044-20debaf104a5,8d9117f6-c825-440d-86c0-64b78e6ca745,0,0,0,2,4734.0,3800.0,,,3880.0,10.0,,4534.0,0.8333333333333334,2,-0.6333333333333333,3,1,34,1,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,112,,,,,,0,0,,0,0,5000.0,0.0,1.0,0.0,0.0,0.0
skdclskt,0qc91a5a,761eb99e-1c3d-45b4-81f7-8e5171ffd767,55c5cbcc-f638-40ab-a1b6-dbe37fa8f72a,0,0,0,2,6523.0,2600.0,,,2760.0,20.0,,6423.0,0.8333333333333334,7,-0.13333333333333341,1,1,35,1,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,112,,,,,,0,0,,0,0,5000.0,0.0,0.0,0.0,1.0,0.0
skdclskt,2vy9s3px,761eb99e-1c3d-45b4-81f7-8e5171ffd767,d0d3f9d6-0176-4278-9bff-7f8b809b6060,0,0,0,2,5050.0,3800.0,,,3880.0,10.0,,4920.0,0.9166666666666666,8,-0.11666666666666659,2,0,21,0,0,1,1,0.0,0.0,0.0,0.0,,,,,,,,112,,,,,,0,0,,0,0,5000.0,0.0,0.0,0.0,0.0,1.0
skdclskt,87uw2jck,761eb99e-1c3d-45b4-81f7-8e5171ffd767,83ea937e-d412-4809-a354-3f08485f32fe,0,0,0,2,5633.0,2600.0,,,2760.0,20.0,,5523.0,0.9166666666666666,6,-0.31666666666666665,2,0,22,1,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,112,,,,,,0,0,,0,0,5000.0,0.0,0.0,1.0,0.0,0.0
skdclskt,3ftocepp,761eb99e-1c3d-45b4-81f7-8e5171ffd767,93e6dd41-cfb5-4bb9-975b-e548014b48e6,0,0,0,2,5815.0,3800.0,,,3880.0,10.0,,5725.0,0.75,6,-0.15000000000000002,3,1,19,0,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,112,,,,,,0,0,,0,0,5000.0,0.0,0.0,1.0,0.0,0.0
skdclskt,xz3dh0k4,761eb99e-1c3d-45b4-81f7-8e5171ffd767,b5055fcc-e732-4b8e-bd98-e6bfe626b3db,0,0,0,2,5047.0,2600.0,,,2760.0,20.0,,4927.0,0.6666666666666666,4,-0.2666666666666666,2,1,22,1,0,1,1,0.0,0.0,0.0,0.0,,,,,,,,112,,,,,,0,0,,0,0,5000.0,0.0,0.5,0.0,0.5,0.0
skdclskt,x7l4wbwx,761eb99e-1c3d-45b4-81f7-8e5171ffd767,18f4a824-eb92-48ce-a99f-c0cb78a57cf2,0,0,0,2,5091.0,3800.0,,,3880.0,10.0,,4961.0,0.75,4,-0.35,3,0,20,1,1,0,1,0.0,0.0,0.0,0.0,,,,,,,,112,,,,,,0,0,,0,0,5000.0,0.0,0.5,0.0,0.5,0.0
skdclskt,9bv3gi2y,6f73b226-f3d6-453b-bec2-d4fe1457f0e7,8f572d20-95a7-46ba-ba2a-8e808117b347,1,0,0,3,6097.0,2600.0,0.0,0.0,2941.0,18.0,,5887.0,0.9166666666666666,1,-0.8166666666666667,45,0,29,0,0,1,1,0.0,1.0,-1.0,8.0,22.25,-81.75,81.75,95.0,10.0,95.0,9.0,104,9.0,,45.13,9.555555555555555,0.7860576923076923,1,0,-0.7860576923076923,0,0,4813.0,0.034534683611331746,0.0,1.0,0.0,0.0
skdclskt,1tnknpce,6f73b226-f3d6-453b-bec2-d4fe1457f0e7,0d49a0af-7711-49c1-a980-1ce4cb747f19,1,0,0,3,4685.0,3800.0,0.0,0.0,3993.0,7.0,,4575.0,0.75,7,-0.050000000000000044,3,0,18,0,1,1,1,0.0,3.0,-3.0,8.0,22.25,-81.75,81.75,95.0,10.0,95.0,9.0,104,9.0,,45.13,9.555555555555555,0.7860576923076923,1,0,-0.7860576923076923,0,0,4721.0,0.034534683611331746,0.0,1.0,0.0,0.0
skdclskt,zkl94ida,6f73b226-f3d6-453b-bec2-d4fe1457f0e7,261c9bee-da67-4d1d-8144-87becb48c51d,1,0,0,3,7353.0,2600.0,40.0,1.0,2958.0,27.0,,7163.0,0.9166666666666666,5,-0.41666666666666663,1,0,18,0,0,0,1,5.0,1.0,4.0,8.0,22.25,-81.75,81.75,95.0,10.0,95.0,9.0,104,9.0,,45.13,9.555555555555555,0.7860576923076923,1,0,-0.7860576923076923,0,0,5766.0,0.034534683611331746,0.0,0.0,1.0,0.0
skdclskt,h7nk13vs,6f73b226-f3d6-453b-bec2-d4fe1457f0e7,f1ebfa30-9819-4739-bb3e-139f3ebb772b,1,0,0,3,5148.0,3800.0,0.0,0.0,3888.5,9.0,,5028.0,0.6666666666666666,4,-0.2666666666666666,4,1,19,1,0,0,1,1.0,2.0,-1.0,8.0,22.25,-81.75,81.75,95.0,10.0,95.0,9.0,104,9.0,,45.13,9.555555555555555,0.7860576923076923,1,0,-0.7860576923076923,0,0,4824.5,0.034534683611331746,0.0,0.0,1.0,0.0
skdclskt,8rrxo8mh,6f73b226-f3d6-453b-bec2-d4fe1457f0e7,239c3d76-053a-40ec-a8c7-ed2420592ca4,1,0,0,3,5698.0,2600.0,0.0,0.0,2920.0,21.0,,5528.0,0.75,7,-0.050000000000000044,2,1,21,1,0,1,1,1.0,1.0,0.0,8.0,22.25,-81.75,81.75,95.0,10.0,95.0,9.0,104,9.0,,45.13,9.555555555555555,0.7860576923076923,1,0,-0.7860576923076923,0,0,5104.0,0.034534683611331746,0.0,1.0,0.0,0.0
skdclskt,53wkzdsp,6f73b226-f3d6-453b-bec2-d4fe1457f0e7,54ceb134-b66d-4f4f-8ffb-b677a3be5d9d,1,0,0,3,5089.0,3800.0,0.0,0.0,3947.5,10.0,,4929.0,0.8333333333333334,8,-0.033333333333333326,3,1,36,0,0,1,1,1.0,0.0,1.0,8.0,22.25,-81.75,81.75,95.0,10.0,95.0,9.0,104,9.0,,45.13,9.555555555555555,0.7860576923076923,1,0,-0.7860576923076923,0,0,4987.5,0.034534683611331746,1.0,0.0,0.0,0.0
skdclskt,2tmxyq59,07790da6-16e1-4c15-9884-8a76c7e84392,d9d68e96-849c-41c0-8094-a55ca3b3a355,1,0,0,3,5570.0,2600.0,0.0,0.0,2920.0,20.0,,5480.0,0.5833333333333334,7,0.11666666666666659,1,0,28,0,0,1,1,0.0,0.0,0.0,2.0,100.0,-4.0,4.0,100.0,100.0,100.0,100.0,104,,,100.0,,0.038461538461538464,0,0,-0.038461538461538464,0,0,5000.0,0.0004887585532746823,0.0,0.0,1.0,0.0
skdclskt,klvgct3w,07790da6-16e1-4c15-9884-8a76c7e84392,c97d7d05-3010-4231-8b4c-ad5e9ce763a8,1,0,0,3,5086.0,3800.0,0.0,0.0,3968.0,10.0,,4926.0,0.6666666666666666,7,0.033333333333333326,2,1,19,0,0,0,1,0.0,0.0,0.0,2.0,100.0,-4.0,4.0,100.0,100.0,100.0,100.0,104,,,100.0,,0.038461538461538464,0,0,-0.038461538461538464,0,0,5008.0,0.0004887585532746823,0.0,0.0,0.0,1.0
skdclskt,fa5fpl4w,07790da6-16e1-4c15-9884-8a76c7e84392,804b1c25-e400-485b-a0e0-2371a4903700,1,0,0,3,5251.0,2600.0,0.0,0.0,3020.0,19.0,,5161.0,0.75,0,-0.75,6,1,28,0,0,1,1,0.0,1.0,-1.0,2.0,100.0,-4.0,4.0,100.0,100.0,100.0,100.0,104,,,100.0,,0.038461538461538464,0,0,-0.038461538461538464,0,0,4996.0,0.0004887585532746823,0.0,0.0,0.0,1.0
skdclskt,0sa5xwid,07790da6-16e1-4c15-9884-8a76c7e84392,7b242fc9-bd1b-4836-a718-b85e1c1a176b,1,0,0,3,5140.0,3800.0,0.0,0.0,3860.0,11.0,,5050.0,0.5833333333333334,1,-0.4833333333333334,1,1,18,0,0,1,1,1.0,0.0,1.0,2.0,100.0,-4.0,4.0,100.0,100.0,100.0,100.0,104,,,100.0,,0.038461538461538464,0,0,-0.038461538461538464,0,0,5004.0,0.0004887585532746823,0.0,1.0,0.0,0.0
skdclskt,w5nuyib0,07790da6-16e1-4c15-9884-8a76c7e84392,29625c5b-f726-4de1-8b9e-9c49743b4cab,1,0,0,3,4813.0,2600.0,0.0,0.0,3020.0,19.0,,4773.0,0.3333333333333333,3,-0.033333333333333326,1,1,18,0,0,1,1,0.0,1.0,-1.0,2.0,100.0,-4.0,4.0,100.0,100.0,100.0,100.0,104,,,100.0,,0.038461538461538464,0,0,-0.038461538461538464,0,0,4996.0,0.0004887585532746823,0.0,0.0,0.0,1.0
skdclskt,s1twfhpt,07790da6-16e1-4c15-9884-8a76c7e84392,4b51a285-57d1-4d32-aa02-d36f8179ed63,1,0,0,3,4871.0,3800.0,0.0,0.0,3860.0,11.0,,4661.0,0.9166666666666666,6,-0.31666666666666665,1,1,21,1,1,1,1,1.0,0.0,1.0,2.0,100.0,-4.0,4.0,100.0,100.0,100.0,100.0,104,,,100.0,,0.038461538461538464,0,0,-0.038461538461538464,0,0,5004.0,0.0004887585532746823,1.0,0.0,0.0,0.0
skdclskt,tqeatlds,fd183cda-64d7-4787-9044-20debaf104a5,28c69508-f4f9-4c0e-a6a0-a4d5b22b7830,0,0,0,3,5561.0,2600.0,120.0,3.0,2920.0,20.0,,5351.0,0.75,7,-0.050000000000000044,2,1,19,0,0,1,1,0.0,0.0,0.0,0.0,,,,,,,,104,,,6.0,,,0,0,,0,0,5000.0,0.0,0.0,0.0,1.0,0.0
skdclskt,nu7ykbgx,fd183cda-64d7-4787-9044-20debaf104a5,240f44aa-0d38-416e-a4df-3e0d3cc49536,0,0,0,3,5985.0,3800.0,0.0,0.0,3960.0,10.0,,5815.0,0.9166666666666666,5,-0.41666666666666663,1,0,28,1,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,104,,,6.0,,,0,0,,0,0,5000.0,0.0,0.0,0.0,1.0,0.0
skdclskt,su76nhj9,fd183cda-64d7-4787-9044-20debaf104a5,9386577d-20fa-4927-a27d-261b95e06a71,0,0,0,3,5506.0,2600.0,0.0,0.0,2920.0,20.0,,5386.0,0.6666666666666666,7,0.033333333333333326,4,0,23,1,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,104,,,6.0,,,0,0,,0,0,5000.0,0.0,1.0,0.0,0.0,0.0
skdclskt,c2m857p1,fd183cda-64d7-4787-9044-20debaf104a5,ec5338be-31ec-409f-8fe0-d044c43f333a,0,0,0,3,5566.0,3800.0,0.0,0.0,3960.0,10.0,,5356.0,0.9166666666666666,5,-0.41666666666666663,1,1,21,1,1,0,1,0.0,0.0,0.0,0.0,,,,,,,,104,,,6.0,,,0,0,,0,0,5000.0,0.0,1.0,0.0,0.0,0.0
skdclskt,r6xuxcar,fd183cda-64d7-4787-9044-20debaf104a5,af4b90ba-123e-40d8-8867-b4991469cd39,0,0,0,3,4396.0,2600.0,0.0,0.0,2920.0,20.0,,4226.0,0.75,7,-0.050000000000000044,9,1,21,1,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,104,,,6.0,,,0,0,,0,0,5000.0,0.0,0.0,0.0,1.0,0.0
skdclskt,2y2lzizt,fd183cda-64d7-4787-9044-20debaf104a5,8d9117f6-c825-440d-86c0-64b78e6ca745,0,0,0,3,4734.0,3800.0,0.0,0.0,3960.0,10.0,,4534.0,0.8333333333333334,2,-0.6333333333333333,3,1,34,1,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,104,,,6.0,,,0,0,,0,0,5000.0,0.0,1.0,0.0,0.0,0.0
skdclskt,0qc91a5a,761eb99e-1c3d-45b4-81f7-8e5171ffd767,55c5cbcc-f638-40ab-a1b6-dbe37fa8f72a,0,0,0,3,6523.0,2600.0,0.0,0.0,2920.0,20.0,,6423.0,0.8333333333333334,7,-0.13333333333333341,1,1,35,1,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,104,,,140.0,,,0,0,,0,0,5000.0,0.0,0.0,0.0,1.0,0.0
skdclskt,2vy9s3px,761eb99e-1c3d-45b4-81f7-8e5171ffd767,d0d3f9d6-0176-4278-9bff-7f8b809b6060,0,0,0,3,5050.0,3800.0,0.0,0.0,3960.0,10.0,,4920.0,0.9166666666666666,8,-0.11666666666666659,2,0,21,0,0,1,1,0.0,0.0,0.0,0.0,,,,,,,,104,,,140.0,,,0,0,,0,0,5000.0,0.0,0.0,0.0,0.0,1.0
skdclskt,87uw2jck,761eb99e-1c3d-45b4-81f7-8e5171ffd767,83ea937e-d412-4809-a354-3f08485f32fe,0,0,0,3,5633.0,2600.0,0.0,0.0,2920.0,20.0,,5523.0,0.9166666666666666,6,-0.31666666666666665,2,0,22,1,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,104,,,140.0,,,0,0,,0,0,5000.0,0.0,0.0,1.0,0.0,0.0
skdclskt,3ftocepp,761eb99e-1c3d-45b4-81f7-8e5171ffd767,93e6dd41-cfb5-4bb9-975b-e548014b48e6,0,0,0,3,5815.0,3800.0,0.0,0.0,3960.0,10.0,,5725.0,0.75,6,-0.15000000000000002,3,1,19,0,1,1,1,0.0,0.0,0.0,0.0,,,,,,,,104,,,140.0,,,0,0,,0,0,5000.0,0.0,0.0,1.0,0.0,0.0
skdclskt,xz3dh0k4,761eb99e-1c3d-45b4-81f7-8e5171ffd767,b5055fcc-e732-4b8e-bd98-e6bfe626b3db,0,0,0,3,5047.0,2600.0,0.0,0.0,2920.0,20.0,,4927.0,0.6666666666666666,4,-0.2666666666666666,2,1,22,1,0,1,1,0.0,0.0,0.0,0.0,,,,,,,,104,,,140.0,,,0,0,,0,0,5000.0,0.0,0.5,0.0,0.5,0.0
skdclskt,x7l4wbwx,761eb99e-1c3d-45b4-81f7-8e5171ffd767,18f4a824-eb92-48ce-a99f-c0cb78a57cf2,0,0,0,3,5091.0,3800.0,0.0,0.0,3960.0,10.0,,4961.0,0.75,4,-0.35,3,0,20,1,1,0,1,0.0,0.0,0.0,0.0,,,,,,,,104,,,140.0,,,0,0,,0,0,5000.0,0.0,0.5,0.0,0.5,0.0
skdclskt,9bv3gi2y,6f73b226-f3d6-453b-bec2-d4fe1457f0e7,8f572d20-95a7-46ba-ba2a-8e808117b347,1,0,0,4,6097.0,2600.0,,,3281.0,20.0,,5887.0,0.9166666666666666,1,-0.8166666666666667,45,0,29,0,0,1,1,1.0,0.0,1.0,6.0,39.47166666666667,-56.528333333333336,56.528333333333336,45.13,20.0,58.63,20.0,96,95.0,9.0,55.0,-0.5249473684210526,0.5888368055555556,0,0,-0.5888368055555555,0,0,5201.0,0.04444106977136588,0.0,1.0,0.0,0.0
skdclskt,1tnknpce,6f73b226-f3d6-453b-bec2-d4fe1457f0e7,0d49a0af-7711-49c1-a980-1ce4cb747f19,1,0,0,4,4685.0,3800.0,,,4133.0,8.0,,4575.0,0.75,7,-0.050000000000000044,3,0,18,0,1,1,1,0.0,0.0,0.0,6.0,39.47166666666667,-56.528333333333336,56.528333333333336,45.13,20.0,58.63,20.0,96,95.0,9.0,55.0,-0.5249473684210526,0.5888368055555556,0,0,-0.5888368055555555,0,0,4901.0,0.04444106977136588,0.0,1.0,0.0,0.0
skdclskt,zkl94ida,6f73b226-f3d6-453b-bec2-d4fe1457f0e7,261c9bee-da67-4d1d-8144-87becb48c51d,1,0,0,4,7353.0,2600.0,,,3394.24,29.0,,7163.0,0.9166666666666666,5,-0.41666666666666663,1,0,18,0,0,0,1,2.0,0.0,2.0,6.0,39.47166666666667,-56.528333333333336,56.528333333333336,45.13,20.0,58.63,20.0,96,95.0,9.0,55.0,-0.5249473684210526,0.5888368055555556,0,0,-0.5888368055555555,0,0,6178.24,0.04444106977136588,0.0,0.0,1.0,0.0
skdclskt,h7nk13vs,6f73b226-f3d6-453b-bec2-d4fe1457f0e7,f1ebfa30-9819-4739-bb3e-139f3ebb772b,1,0,0,4,5148.0,3800.0,,,4110.6900000000005,8.0,,5028.0,0.6666666666666666,4,-0.2666666666666666,4,1,19,1,0,0,1,1.0,2.0,-1.0,6.0,39.47166666666667,-56.528333333333336,56.528333333333336,45.13,20.0,58.63,20.0,96,95.0,9.0,55.0,-0.5249473684210526,0.5888368055555556,0,0,-0.5888368055555555,0,0,4878.6900000000005,0.04444106977136588,0.0,0.0,1.0,0.0
skdclskt,8rrxo8mh,6f73b226-f3d6-453b-bec2-d4fe1457f0e7,239c3d76-053a-40ec-a8c7-ed2420592ca4,1,0,0,4,5698.0,2600.0,,,3262.37,23.0,,5528.0,0.75,7,-0.050000000000000044,2,1,21,1,0,1,1,2.0,0.0,2.0,6.0,39.47166666666667,-56.528333333333336,56.528333333333336,45.13,20.0,58.63,20.0,96,95.0,9.0,55.0,-0.5249473684210526,0.5888368055555556,0,0,-0.5888368055555555,0,0,5470.37,0.04444106977136588,0.0,1.0,0.0,0.0
skdclskt,53wkzdsp,6f73b226-f3d6-453b-bec2-d4fe1457f0e7,54ceb134-b66d-4f4f-8ffb-b677a3be5d9d,1,0,0,4,5089.0,3800.0,,,4306.7,7.0,,4929.0,0.8333333333333334,8,-0.033333333333333326,3,1,36,0,0,1,1,0.0,4.0,-4.0,6.0,39.47166666666667,-56.528333333333336,56.528333333333336,45.13,20.0,58.63,20.0,96,95.0,9.0,55.0,-0.5249473684210526,0.5888368055555556,0,0,-0.5888368055555555,0,0,4978.7,0.04444106977136588,1.0,0.0,0.0,0.0
skdclskt,2tmxyq59,07790da6-16e1-4c15-9884-8a76c7e84392,d9d68e96-849c-41c0-8094-a55ca3b3a355,1,0,0,4,5570.0,2600.0,,,3320.0,20.0,,5480.0,0.5833333333333334,7,0.11666666666666659,1,0,28,0,0,1,1,0.0,0.0,0.0,2.0,105.0,9.0,9.0,100.0,110.0,110.0,100.0,96,100.0,,114.0,0.0,0.09375,0,0,0.09375,0,0,5240.0,0.0029624893435635123,0.0,0.0,1.0,0.0
skdclskt,klvgct3w,07790da6-16e1-4c15-9884-8a76c7e84392,c97d7d05-3010-4231-8b4c-ad5e9ce763a8,1,0,0,4,5086.0,3800.0,,,4178.0,10.0,,4926.0,0.6666666666666666,7,0.033333333333333326,2,1,19,0,0,0,1,1.0,1.0,0.0,2.0,105.0,9.0,9.0,100.0,110.0,110.0,100.0,96,100.0,,114.0,0.0,0.09375,0,0,0.09375,0,0,5138.0,0.0029624893435635123,0.0,0.0,0.0,1.0
skdclskt,fa5fpl4w,07790da6-16e1-4c15-9884-8a76c7e84392,804b1c25-e400-485b-a0e0-2371a4903700,1,0,0,4,5251.0,2600.0,,,3400.0,19.0,,5161.0,0.75,0,-0.75,6,1,28,0,0,1,1,0.0,0.0,0.0,2.0,105.0,9.0,9.0,100.0,110.0,110.0,100.0,96,100.0,,114.0,0.0,0.09375,0,0,0.09375,0,0,5224.0,0.0029624893435635123,0.0,0.0,0.0,1.0
skdclskt,0sa5xwid,07790da6-16e1-4c15-9884-8a76c7e84392,7b242fc9-bd1b-4836-a718-b85e1c1a176b,1,0,0,4,5140.0,3800.0,,,3970.0,13.0,,5050.0,0.5833333333333334,1,-0.4833333333333334,1,1,18,0,0,1,1,1.0,0.0,1.0,2.0,105.0,9.0,9.0,100.0,110.0,110.0,100.0,96,100.0,,114.0,0.0,0.09375,0,0,0.09375,0,0,5218.0,0.0029624893435635123,0.0,1.0,0.0,0.0
skdclskt,w5nuyib0,07790da6-16e1-4c15-9884-8a76c7e84392,29625c5b-f726-4de1-8b9e-9c49743b4cab,1,0,0,4,4813.0,2600.0,,,3500.0,18.0,,4773.0,0.3333333333333333,3,-0.033333333333333326,1,1,18,0,0,1,1,0.0,1.0,-1.0,2.0,105.0,9.0,9.0,100.0,110.0,110.0,100.0,96,100.0,,114.0,0.0,0.09375,0,0,0.09375,0,0,5228.0,0.0029624893435635123,0.0,0.0,0.0,1.0
skdclskt,s1twfhpt,07790da6-16e1-4c15-9884-8a76c7e84392,4b51a285-57d1-4d32-aa02-d36f8179ed63,1,0,0,4,4871.0,3800.0,,,4080.0,12.0,,4661.0,0.9166666666666666,6,-0.31666666666666665,1,1,21,1,1,1,1,0.0,0.0,0.0,2.0,105.0,9.0,9.0,100.0,110.0,110.0,100.0,96,100.0,,114.0,0.0,0.09375,0,0,0.09375,0,0,5232.0,0.0029624893435635123,1.0,0.0,0.0,0.0
skdclskt,tqeatlds,fd183cda-64d7-4787-9044-20debaf104a5,28c69508-f4f9-4c0e-a6a0-a4d5b22b7830,0,0,0,4,5561.0,2600.0,,,3340.0,19.0,,5351.0,0.75,7,-0.050000000000000044,2,1,19,0,0,1,1,0.0,1.0,-1.0,4.0,49.0,-47.0,59.0,6.0,120.0,120.0,6.0,96,,,52.0,,0.6145833333333334,0,0,-0.4895833333333333,0,0,5164.0,0.006907022495937045,0.0,0.0,1.0,0.0
skdclskt,nu7ykbgx,fd183cda-64d7-4787-9044-20debaf104a5,240f44aa-0d38-416e-a4df-3e0d3cc49536,0,0,0,4,5985.0,3800.0,,,4110.0,11.0,,5815.0,0.9166666666666666,5,-0.41666666666666663,1,0,28,1,1,1,1,1.0,0.0,1.0,4.0,49.0,-47.0,59.0,6.0,120.0,120.0,6.0,96,,,52.0,,0.6145833333333334,0,0,-0.4895833333333333,0,0,5166.0,0.006907022495937045,0.0,0.0,1.0,0.0
skdclskt,su76nhj9,fd183cda-64d7-4787-9044-20debaf104a5,9386577d-20fa-4927-a27d-261b95e06a71,0,0,0,4,5506.0,2600.0,,,3206.0,20.0,,5386.0,0.6666666666666666,7,0.033333333333333326,4,0,23,1,1,1,1,1.0,1.0,0.0,4.0,49.0,-47.0,59.0,6.0,120.0,120.0,6.0,96,,,52.0,,0.6145833333333334,0,0,-0.4895833333333333,0,0,5126.0,0.006907022495937045,1.0,0.0,0.0,0.0
skdclskt,c2m857p1,fd183cda-64d7-4787-9044-20debaf104a5,ec5338be-31ec-409f-8fe0-d044c43f333a,0,0,0,4,5566.0,3800.0,,,4274.0,11.0,,5356.0,0.9166666666666666,5,-0.41666666666666663,1,1,21,1,1,0,1,1.0,1.0,0.0,4.0,49.0,-47.0,59.0,6.0,120.0,120.0,6.0,96,,,52.0,,0.6145833333333334,0,0,-0.4895833333333333,0,0,5330.0,0.006907022495937045,1.0,0.0,0.0,0.0
skdclskt,r6xuxcar,fd183cda-64d7-4787-9044-20debaf104a5,af4b90ba-123e-40d8-8867-b4991469cd39,0,0,0,4,4396.0,2600.0,,,3320.0,20.0,,4226.0,0.75,7,-0.050000000000000044,9,1,21,1,1,1,1,0.0,0.0,0.0,4.0,49.0,-47.0,59.0,6.0,120.0,120.0,6.0,96,,,52.0,,0.6145833333333334,0,0,-0.4895833333333333,0,0,5240.0,0.006907022495937045,0.0,0.0,1.0,0.0
skdclskt,2y2lzizt,fd183cda-64d7-4787-9044-20debaf104a5,8d9117f6-c825-440d-86c0-64b78e6ca745,0,0,0,4,4734.0,3800.0,,,4190.0,10.0,,4534.0,0.8333333333333334,2,-0.6333333333333333,3,1,34,1,1,1,1,1.0,1.0,0.0,4.0,49.0,-47.0,59.0,6.0,120.0,120.0,6.0,96,,,52.0,,0.6145833333333334,0,0,-0.4895833333333333,0,0,5150.0,0.006907022495937045,1.0,0.0,0.0,0.0
skdclskt,0qc91a5a,761eb99e-1c3d-45b4-81f7-8e5171ffd767,55c5cbcc-f638-40ab-a1b6-dbe37fa8f72a,0,0,0,4,6523.0,2600.0,,,3320.0,20.0,,6423.0,0.8333333333333334,7,-0.13333333333333341,1,1,35,1,1,1,1,0.0,0.0,0.0,3.0,141.0,45.0,45.0,140.0,140.0,143.0,140.0,96,,,123.0,,0.46875,0,0,0.46875,0,0,5240.0,0.0048584298584298585,0.0,0.0,1.0,0.0
skdclskt,2vy9s3px,761eb99e-1c3d-45b4-81f7-8e5171ffd767,d0d3f9d6-0176-4278-9bff-7f8b809b6060,0,0,0,4,5050.0,3800.0,,,4300.0,9.0,,4920.0,0.9166666666666666,8,-0.11666666666666659,2,0,21,0,0,1,1,0.0,1.0,-1.0,3.0,141.0,45.0,45.0,140.0,140.0,143.0,140.0,96,,,123.0,,0.46875,0,0,0.46875,0,0,5164.0,0.0048584298584298585,0.0,0.0,0.0,1.0
